sp,lat,lon
"Melipona_rufiventris",3.61667,-53.26667
"Melipona_rufiventris",-21.555,-47.7044
"Melipona_rufiventris",-4.53194,-77.45889
"Melipona_rufiventris",-23.5322,-45.8464
"Melipona_rufiventris",-14.82998,-64.44855
"Melipona_rufiventris",-18.7786,-46.4075
"Melipona_rufiventris",-12.53714,-69.02298
"Melipona_rufiventris",-14.64007,-66.30068
"Melipona_rufiventris",4.50857,-52.33333
"Melipona_rufiventris",-3.2421,-60.1399
"Melipona_rufiventris",-14.46667,-67.56667
"Melipona_rufiventris",-1.4558,-48.5044
"Melipona_rufiventris",-11.26006,-74.61806
"Melipona_rufiventris",-1.90486,-55.51729
"Melipona_rufiventris",-17.93,-43.79
"Melipona_rufiventris",-18.0597,-63.9105
"Melipona_rufiventris",-2.55,-49.58333
"Melipona_rufiventris",-23.36666667,-44.80000000
"Melipona_scutellaris",-10,-55
"Melipona_scutellaris",-10,-76
"Melipona_scutellaris",-16.2525,-47.9503
"Melipona_scutellaris",-7.7675,-35.01833
"Melipona_scutellaris",-7.83556,-34.99944
"Melipona_scutellaris",-7.69139,-35.0025
"Melipona_scutellaris",-7.79111,-35.02389
"Melipona_scutellaris",-7.74722,-34.98389
"Melipona_scutellaris",-10.21083,-36.84028
"Melipona_scutellaris",-7.97361,-34.99139
"Melipona_scutellaris",-7.83444,-34.90667
"Melipona_scutellaris",-8.18861,-35.47028
"Melipona_scutellaris",-6.83833,-35.12583
"Melipona_scutellaris",-7.9408,-34.8731
"Melipona_scutellaris",-7.8342,-34.9064
"Melipona_scutellaris",-8.0539,-34.8811
"Melipona_scutellaris",-7.8125,-34.95333
"Melipona_scutellaris",-8.05389,-34.88083
"Melipona_scutellaris",-21.4792,-47.5508
"Melipona_scutellaris",-6.5844,-36.7744
"Melipona_scutellaris",-7.115,-34.86306
"Melipona_scutellaris",-6.80306,-35.58
"Melipona_scutellaris",-6.96306,-35.69167
"Melipona_scutellaris",3.65,-53.21667
"Melipona_scutellaris",-12.1356,-38.4192
"Melipona_scutellaris",-12.5631,-41.39
"Melipona_scutellaris",-12.2555,-38.962
"Melipona_scutellaris",-21.1851,-47.8002
"Melipona_scutellaris",-10.1256,-36.1756
"Melipona_scutellaris",-7.068,-36.578
"Melipona_scutellaris",-7.82611111,-34.97055556
"Melipona_scutellaris",-12.76555556,-39.42833333
"Melipona_scutellaris",-12.77194444,-39.52333333
"Melipona_scutellaris",-13.16361111,-39.60472222
"Melipona_scutellaris",-7.03005556,-48.09111111
"Melipona_scutellaris",-8.77505556,-47.74527778
"Melipona_scutellaris",-9.96258333,-47.67861111
"Melipona_scutellaris",-6.85180556,-47.97027778
"Melipona_scutellaris",-6.97108333,-48.10027778
"Melipona_scutellaris",-7.03005556,-48.09111111
"Melipona_scutellaris",-6.84616667,-47.95472222
"Melipona_scutellaris",-7.20750000,-48.18111111
"Melipona_scutellaris",-7.20994444,-48.20305556
"Melipona_scutellaris",-7.46916667,-48.23972222
"Melipona_scutellaris",-7.47416667,-48.23972222
"Melipona_scutellaris",-7.12666667,-48.17972222
"Melipona_scutellaris",-6.78902778,-48.34000000
"Melipona_scutellaris",-7.63380556,-48.42166667
"Melipona_scutellaris",-8.77505556,-47.74527778
"Melipona_scutellaris",-9.96258333,-47.67861111
"Melipona_seminigra",-1.58222,-62.97444
"Melipona_seminigra",-1.57028,-62.98167
"Melipona_seminigra",-10.85043,-62.6109
"Melipona_seminigra",-11.07468,-62.72395
"Melipona_seminigra",-9.77992,-66.62811
"Melipona_seminigra",-10.53333,-62.8
"Melipona_seminigra",-12.53714,-69.02298
"Melipona_seminigra",-12.55,-69.05
"Melipona_seminigra",-6.16361,-50.7875
"Melipona_seminigra",-6.1042,-49.3553
"Melipona_seminigra",-6.61,-51.94028
"Melipona_seminigra",-7.29889,-50.44833
"Melipona_seminigra",-7.41639,-50.53944
"Melipona_seminigra",-7.44972,-50.47472
"Melipona_seminigra",-7.54111,-51.86167
"Melipona_seminigra",-7.73222,-51.90361
"Melipona_seminigra",-6.40667,-50.56806
"Melipona_seminigra",-3.6087,-55.3211
"Melipona_seminigra",-3.66667,-55.41667
"Melipona_seminigra",-5.26472,-60.11889
"Melipona_seminigra",-21.1851,-47.8002
"Melipona_seminigra",-3.1076,-60.0299
"Melipona_seminigra",-3.1019,-60.025
"Melipona_seminigra",-1.90486,-55.51729
"Melipona_seminigra",-1.9049,-55.5182
"Melipona_seminigra",-3.11333,-60.02528
"Melipona_seminigra",-1.2953,-47.92204
"Melipona_seminigra",-17.93,-43.79
"Melipona_seminigra",-11.26006,-74.61806
"Melipona_seminigra",-12.75,-59.8
"Melipona_seminigra",-8.95,-54.9
"Melipona_seminigra",-1.43728,-48.47061
"Melipona_seminigra",-8.76667,-63.9
"Melipona_seminigra",-10.76433333,-48.90777778
"Melipona_seminigra",-11.72183333,-49.07361111
"Melipona_seminigra",-7.20463889,-48.21500000
"Melipona_seminigra",-5.64983333,-48.12694444
"Melipona_seminigra",-6.66919444,-47.87055556
"Melipona_seminigra",-6.85180556,-47.97027778
"Melipona_seminigra",-6.97108333,-48.10027778
"Melipona_seminigra",-7.03005556,-48.09111111
"Melipona_seminigra",-6.84616667,-47.95472222
"Melipona_seminigra",-7.20750000,-48.18111111
"Melipona_seminigra",-7.20994444,-48.20305556
"Melipona_seminigra",-7.46916667,-48.23972222
"Melipona_seminigra",-7.47416667,-48.23972222
"Melipona_seminigra",-7.12666667,-48.17972222
"Melipona_seminigra",-6.78902778,-48.34000000
"Melipona_seminigra",-7.63380556,-48.42166667
"Melipona_seminigra",-8.77505556,-47.74527778
"Melipona_seminigra",-10.76433333,-48.90777778
