sp,lat,lon
"Rhinella_fernandezae",-24.69247,-57.23364
"Rhinella_fernandezae",-26.18139,-58.94417
"Rhinella_fernandezae",-31.77194,-52.34222
"Rhinella_fernandezae",-34.52233,-56.39658
"Rhinella_fernandezae",-25.51109,-57.56156
"Rhinella_fernandezae",-21.1333,-58.5
"Rhinella_fernandezae",-23.36,-59.07
"Rhinella_fernandezae",-26.4,-57.32
"Rhinella_fernandezae",-26.79,-57.03
"Rhinella_fernandezae",-24.93,-57.7
"Rhinella_fernandezae",-25.47,-57.6
"Rhinella_fernandezae",-23.5166,-57.8533
"Rhinella_fernandezae",-25.4,-56.8
"Rhinella_fernandezae",-25.23,-56.46
"Rhinella_fernandezae",-25.1667,-56.7667
"Rhinella_fernandezae",-33.88,-58.41
"Rhinella_fernandezae",-34.5804,-58.6904
"Rhinella_fernandezae",-18.83,-57.5
"Rhinella_fernandezae",-30.3833,-60.4167
"Rhinella_fernandezae",-25,-59.75
"Rhinella_fernandezae",-34.4667,-58.6333
"Rhinella_fernandezae",-31.53,-60.53
"Rhinella_fernandezae",-34.8685,-57.8822
"Rhinella_fernandezae",-31.49076,-60.73299
"Rhinella_fernandezae",-25.61198,-57.46807
"Rhinella_fernandezae",-34.786,-56.247
"Rhinella_fernandezae",-25.65,-54.5833
"Rhinella_fernandezae",-32.02973,-60.30668
"Rhinella_fernandezae",-27.48545,-58.81033
"Rhinella_fernandezae",-34.57621,-58.69846
"Rhinella_fernandezae",-33.90657,-58.87726
"Rhinella_fernandezae",-34.3979,-58.72567
"Rhinella_fernandezae",-31.49567,-60.73054
"Rhinella_fernandezae",-27.44642,-58.88705
"Rhinella_fernandezae",-33.77675,-58.60969
"Rhinella_fernandezae",-27.27319,-58.24327
"Rhinella_fernandezae",-31.98621,-58.96375
"Rhinella_fernandezae",-27.46667,-58.83333
"Rhinella_fernandezae",-34.60957,-58.35008
"Rhinella_fernandezae",-31.55,-60.58
"Rhinella_fernandezae",-29.17533,-56.6444
"Rhinella_fernandezae",-32.34689,-58.44125
"Rhinella_fernandezae",-31.61581,-60.70084
"Rhinella_fernandezae",-34.51617,-58.78507
"Rhinella_fernandezae",-34.6,-58.6333
"Rhinella_fernandezae",-28.57078,-58.7213
"Rhinella_fernandezae",-31.65315,-59.21572
"Rhinella_fernandezae",-34.55525,-58.73356
"Rhinella_fernandezae",-35.301,-58.59673
"Rhinella_fernandezae",-35.58915,-58.01946
"Rhinella_fernandezae",-31.67548,-60.66303
"Rhinella_fernandezae",-34,-58
"Rhinella_fernandezae",-34.9314,-57.9489
"Rhinella_fernandezae",-31.19367,-60.15411
"Rhinella_fernandezae",-34.5379,-58.75249
"Rhinella_fernandezae",-32.46138,-58.23909
"Rhinella_fernandezae",-28.27232,-60.86476
"Rhinella_fernandezae",-33.68666,-58.84348
"Rhinella_fernandezae",-31.53696,-59.23542
"Rhinella_fernandezae",-33.50056,-58.80211
"Rhinella_fernandezae",-33.74285,-59.15581
"Rhinella_fernandezae",-33.8331,-59.51143
"Rhinella_fernandezae",-33.01215,-58.52486
"Rhinella_fernandezae",-32.37378,-58.87038
"Rhinella_festae",-0.0034,-76.16884
"Rhinella_festae",-3.917,-78.433
"Rhinella_festae",-1.07,-77.6
"Rhinella_festae",-1.05341,-77.60219
"Rhinella_festae",-4.0147,-77.7786
"Rhinella_festae",-4.0108,-77.7958
"Rhinella_festae",-4.0278,-77.7556
"Rhinella_festae",-4.0239,-77.7786
"Rhinella_festae",-4.0172,-77.7508
"Rhinella_festae",-1.23333,-77.6667
"Rhinella_festae",-2.06667,-76.95
"Rhinella_festae",1.06222,-78.7736
"Rhinella_festae",1.06222,-78.77361
"Rhinella_festae",-1.85,-77.1667
"Rhinella_festae",-1.91667,-77.2333
"Rhinella_festae",-2.7167,-76.4333
"Rhinella_festae",-1.5,-77.3333
"Rhinella_festae",-1.4667,-77.8833
"Rhinella_festae",-1.46667,-77.8833
"Rhinella_festae",-0.66667,-77.31667
"Rhinella_festae",-2.38333,-77.5
"Rhinella_festae",-2.75,-78.08334
"Rhinella_festae",-1.23333,-77.66666
"Rhinella_festae",-4.0108,-77.7958
"Rhinella_festae",-2.7167,-76.4333
"Rhinella_festae",-2.75,-78.083336
"Rhinella_festae",-2.383333,-77.5
"Rhinella_festae",-2.066666667,-76.95
"Rhinella_festae",-1.916667,-77.23333
"Rhinella_festae",-1.5,-77.33333333
"Rhinella_festae",-1.466666667,-77.88333333
"Rhinella_festae",-1.07,-77.6
"Rhinella_festae",-0.666667,-77.316666
"Rhinella_festae",-0.00340042,-76.1688385
"Rhinella_granulosa",-10.15769,-44.6601
"Rhinella_granulosa",-11.67812,-41.39369
"Rhinella_granulosa",-17.9425,-40.385
"Rhinella_granulosa",-17.95861,-46.99419
"Rhinella_granulosa",-17.95472,-40.385
"Rhinella_granulosa",-20.16867,-40.92844
"Rhinella_granulosa",-19.13833,-40.03639
"Rhinella_granulosa",7.49889,-73.77222
"Rhinella_granulosa",-19.72444,-40.19111
"Rhinella_granulosa",5.60512,-77.01697
"Rhinella_granulosa",9.58488,-73.3044
"Rhinella_granulosa",4.89358,-72.39121
"Rhinella_granulosa",4.89394,-72.4044
"Rhinella_granulosa",7.02083,-73.29639
"Rhinella_granulosa",7.1141,-73.42338
"Rhinella_granulosa",4.89183,-72.38866
"Rhinella_granulosa",6.7386,-74.2581
"Rhinella_granulosa",7.77917,-76.67319
"Rhinella_granulosa",-19.88333,-40.33333
"Rhinella_granulosa",5.59417,-74.88528
"Rhinella_granulosa",9.49806,-75.38333
"Rhinella_granulosa",-20.29083,-40.45667
"Rhinella_granulosa",-21.22833,-41.12417
"Rhinella_granulosa",-22.11972,-41.63861
"Rhinella_granulosa",5.56942,-74.87169
"Rhinella_granulosa",10.95278,-72.77694
"Rhinella_granulosa",7.6469,-74.7492
"Rhinella_granulosa",7.41126,-73.7654
"Rhinella_granulosa",-19.93556,-40.60028
"Rhinella_granulosa",-21.66111,-41.33
"Rhinella_granulosa",8.32,-75.14444
"Rhinella_granulosa",5.899,-74.275
"Rhinella_granulosa",4.20028,-74.65028
"Rhinella_granulosa",8.3141,-75.1486
"Rhinella_granulosa",-10.54628,-46.75417
"Rhinella_granulosa",-10.5565,-46.75736
"Rhinella_granulosa",-20.31667,-40.35
"Rhinella_granulosa",4.1847,-73.6205
"Rhinella_granulosa",-20.80583,-40.64556
"Rhinella_granulosa",-18.71611,-39.85889
"Rhinella_granulosa",-9.30914,-49.95986
"Rhinella_granulosa",-9.34836,-49.94369
"Rhinella_granulosa",-9.30436,-49.95869
"Rhinella_granulosa",-9.31661,-49.95828
"Rhinella_granulosa",-20.31944,-40.33778
"Rhinella_granulosa",3.7933,-56.1483
"Rhinella_granulosa",8.30953,-75.14128
"Rhinella_granulosa",9.25,-74.2333
"Rhinella_granulosa",5.72583,-74.72944
"Rhinella_granulosa",3.95017,-73.7057
"Rhinella_granulosa",-10.53922,-46.77806
"Rhinella_granulosa",-10.5392,-46.7781
"Rhinella_granulosa",-10.56825,-46.74764
"Rhinella_granulosa",9.17667,-75.90306
"Rhinella_granulosa",-18.71556,-40.50056
"Rhinella_granulosa",-19.39111,-40.07222
"Rhinella_granulosa",3.956,-67.09
"Rhinella_granulosa",3.959,-67.085
"Rhinella_granulosa",10.03217,-73.23212
"Rhinella_granulosa",8.42649,-76.78916
"Rhinella_granulosa",7.7797,-76.6706
"Rhinella_granulosa",-18.59333,-39.73222
"Rhinella_granulosa",7.8181,-76.6547
"Rhinella_granulosa",8.00987,-75.24509
"Rhinella_granulosa",5.86965,-74.3405
"Rhinella_granulosa",5.8562,-74.3242
"Rhinella_granulosa",5.88139,-74.3508
"Rhinella_granulosa",4.08613,-73.5571
"Rhinella_granulosa",-19.53944,-40.63056
"Rhinella_granulosa",7.97047,-75.27287
"Rhinella_granulosa",6.19004,-74.58671
"Rhinella_granulosa",6.46767,-74.33606
"Rhinella_granulosa",6.6517,-74.0608
"Rhinella_granulosa",6.31711,-73.90969
"Rhinella_granulosa",6.38081,-74.33174
"Rhinella_granulosa",5.84992,-74.3401
"Rhinella_granulosa",-19.39111,-39.93333
"Rhinella_granulosa",-18.755,-40.89083
"Rhinella_granulosa",-19.11861,-39.77833
"Rhinella_granulosa",9.10084,-73.97888
"Rhinella_granulosa",-19.40806,-39.99278
"Rhinella_granulosa",10.78361,-72.80028
"Rhinella_granulosa",10.87183,-72.73334
"Rhinella_granulosa",4.70381,-74.933
"Rhinella_granulosa",4.6767,-74.9383
"Rhinella_granulosa",-20.26389,-40.42
"Rhinella_granulosa",5.1939,-74.8272
"Rhinella_granulosa",5.18201,-74.7902
"Rhinella_granulosa",-19.9325,-40.40667
"Rhinella_granulosa",10.97551,-72.75307
"Rhinella_granulosa",-25.08,-64.18
"Rhinella_granulosa",-20.073,-55.647
"Rhinella_granulosa",-19.567,-57
"Rhinella_granulosa",-29.33556,-57.08806
"Rhinella_granulosa",9.24495,-74.75417
"Rhinella_granulosa",8.1736,-76.0592
"Rhinella_granulosa",-22.46,-60.08
"Rhinella_granulosa",-22.48,-60.01
"Rhinella_granulosa",-22.39,-60.03
"Rhinella_granulosa",-3.728175,-38.5257833333
"Rhinella_granulosa",-5.31667,-39.18333
"Rhinella_granulosa",-8.0666667,-39.1
"Rhinella_granulosa",-6.1143277778,-35.1859333333
